id_book,id_user,user_gender,user_age,rating,date
9,5876,1,31,5,2021-09-15
9,9946,1,31,6,2023-01-25
9,4195,1,26,8,2013-09-22
9,2745,0,31,6,2019-11-19
3,8140,1,31,7,2021-05-23
7,2006,0,34,8,2019-03-10
5,3454,0,29,6,2016-10-08
0,420,1,32,8,2022-03-26
8,1735,0,39,8,2016-10-22
5,10324,0,25,4,2021-03-31
2,4863,0,32,6,2014-12-23
3,248,0,33,4,2013-07-20
8,6612,0,29,5,2021-10-25
6,5488,0,27,7,2017-06-29
4,3656,0,34,5,2021-09-22
3,9660,1,31,6,2021-05-25
7,7612,0,42,6,2020-07-26
1,4832,0,28,7,2020-07-16
8,2247,1,34,7,2022-05-28
0,4002,0,24,8,2022-08-08
2,4700,1,27,5,2020-06-13
9,525,1,30,7,2014-05-17
9,1243,0,28,10,2018-03-05
9,4378,0,27,4,2018-05-11
6,7930,0,35,7,2017-03-26
2,8056,1,33,9,2020-06-17
3,1044,1,30,5,2015-02-15
6,9838,1,35,7,2016-04-23
1,2822,1,38,6,2016-07-27
2,841,0,28,5,2014-09-19
9,5456,1,34,5,2017-06-23
4,7242,1,43,10,2015-01-25
9,4642,0,33,7,2022-08-11
6,8611,0,29,8,2022-04-15
9,8698,1,30,10,2022-06-15
4,9549,1,34,8,2014-05-06
2,4300,0,28,7,2013-02-22
5,4324,1,31,8,2013-11-11
1,7314,1,31,7,2013-03-27
6,5734,0,31,4,2013-12-29
9,6599,1,32,6,2018-09-30
9,9229,1,34,8,2015-07-11
8,4685,1,28,6,2019-09-15
8,6847,1,28,5,2015-12-29
8,9542,0,33,5,2014-04-04
8,8277,1,30,3,2017-07-28
9,6710,0,30,5,2023-02-08
8,1735,1,33,6,2017-02-20
6,4672,0,30,7,2021-01-14
8,6593,0,28,10,2016-05-15
1,7764,0,24,5,2016-02-12
8,6275,1,31,6,2015-07-12
2,211,0,33,9,2018-09-23
3,3482,1,30,7,2017-01-07
1,4212,0,32,5,2022-04-12
5,2301,0,41,7,2023-01-14
9,7609,1,42,9,2018-02-12
0,7102,0,30,8,2013-12-21
4,6438,1,42,7,2022-04-20
2,3081,1,31,6,2019-11-29
9,9789,0,35,9,2017-08-08
2,1691,1,24,7,2020-07-12
0,5772,0,26,7,2021-04-20
9,4922,0,21,7,2014-10-27
1,1972,0,32,5,2013-06-10
8,1962,0,31,7,2013-10-22
2,4357,1,33,5,2015-07-14
8,4582,0,26,6,2020-01-27
6,8908,1,45,5,2014-01-20
0,7540,0,30,8,2016-05-19
4,4726,1,34,6,2019-08-17
6,2928,0,38,5,2022-06-08
9,8709,0,33,7,2018-08-06
2,9197,1,28,7,2013-06-13
3,6105,1,27,7,2017-03-02
4,966,0,39,5,2014-12-24
8,7230,1,37,6,2015-06-16
8,7030,0,30,6,2013-02-24
7,2735,1,30,5,2020-01-03
9,1502,0,39,6,2018-05-28
6,7357,1,31,7,2014-02-26
1,2195,0,28,6,2013-03-01
7,4945,0,35,9,2018-11-14
5,3100,1,33,5,2022-10-22
5,7595,1,30,6,2017-08-19
4,2588,1,36,4,2013-10-28
5,1501,0,31,6,2022-08-02
3,217,1,37,10,2013-06-15
9,2320,1,37,7,2022-01-29
6,4926,1,27,4,2021-08-28
3,3492,0,33,5,2021-01-06
3,5413,0,34,7,2014-06-15
3,8066,1,32,7,2022-12-08
9,333,0,28,7,2015-07-29
0,7176,1,27,5,2018-05-09
1,573,0,32,7,2018-05-25
0,9287,1,34,6,2023-02-11
7,9083,1,31,4,2013-10-26
9,9810,0,28,4,2020-11-21
7,8593,0,28,6,2019-02-02
5,8760,1,28,7,2016-11-20
3,8390,1,35,6,2019-11-13
8,5945,1,34,7,2017-02-12
9,8752,1,23,7,2016-03-07
5,5210,1,37,8,2017-08-17
4,9652,0,27,7,2017-02-19
9,9234,0,37,4,2014-06-29
7,9941,1,30,5,2019-08-10
1,479,0,36,7,2022-09-19
8,6012,0,24,7,2015-03-28
6,5632,0,31,8,2017-07-16
5,1840,0,38,5,2016-05-03
6,6948,0,36,9,2021-02-02
1,9578,1,27,7,2022-04-16
2,5053,1,34,5,2023-01-23
9,3055,1,27,7,2022-03-01
4,647,1,41,7,2017-01-30
4,90,1,35,5,2022-06-17
7,685,0,32,5,2018-02-03
7,8846,0,28,6,2021-03-10
7,2623,0,27,8,2017-05-23
2,2581,0,34,6,2020-02-03
3,6906,0,33,8,2018-06-27
7,3459,1,38,5,2014-07-22
4,9030,0,24,6,2016-01-02
7,7474,1,38,7,2016-10-29
0,2036,0,24,8,2014-07-18
2,3935,1,35,7,2014-04-22
7,1995,1,35,9,2018-09-01
1,79,1,24,7,2014-09-05
6,3032,1,37,7,2016-10-28
4,4312,1,37,9,2016-06-17
9,5023,0,36,5,2016-09-23
3,7095,0,36,5,2015-12-10
3,7928,0,30,6,2022-12-20
6,6752,0,41,8,2017-07-12
2,8904,1,31,9,2019-04-04
5,1367,0,36,9,2013-10-06
1,5267,1,30,6,2016-10-28
5,2452,0,36,8,2014-11-13
1,3330,1,32,8,2022-10-31
3,4955,0,34,9,2021-11-08
3,6460,1,36,9,2023-02-04
1,6988,1,34,8,2017-06-07
4,5891,1,36,5,2020-09-01
8,940,1,30,7,2016-02-10
4,1670,0,36,8,2018-08-25
6,8595,0,25,8,2020-01-16
8,10355,1,34,8,2021-10-18
3,2410,0,31,8,2013-01-23
4,2981,1,30,7,2021-12-22
6,3832,0,32,7,2013-02-12
7,9152,0,42,8,2016-07-19
3,4751,0,36,4,2013-12-17
7,7904,0,26,7,2015-08-09
3,3178,1,30,4,2013-05-25
9,9518,0,38,7,2022-04-28
0,3439,1,33,9,2013-09-27
0,3845,0,32,6,2015-10-21
2,5913,1,36,9,2017-12-31
4,6355,1,26,6,2014-12-13
9,1072,1,34,8,2021-04-04
7,2953,0,35,8,2020-12-20
9,9378,0,31,7,2013-05-07
0,10043,1,40,8,2013-05-25
9,3553,1,31,9,2023-01-20
1,465,1,31,5,2019-10-02
3,2335,1,24,8,2017-07-15
7,6594,1,33,4,2022-05-06
9,9906,1,27,6,2017-04-24
7,8298,0,38,7,2022-12-01
5,3072,0,30,5,2018-09-09
4,10056,0,28,8,2014-07-14
3,93,1,35,4,2018-05-09
4,137,1,33,9,2017-05-16
5,4450,1,25,6,2022-11-30
0,4010,0,29,7,2019-05-18
2,7567,0,31,7,2018-05-11
5,5296,1,33,7,2022-10-06
6,1526,0,38,7,2016-08-02
8,1061,0,37,7,2020-02-17
9,10232,1,26,7,2019-11-29
8,7134,1,30,9,2018-06-20
3,9809,1,27,8,2013-01-04
3,3995,0,28,9,2019-01-06
7,4139,1,28,8,2022-08-18
3,9742,1,32,9,2015-07-25
2,4964,1,29,7,2022-02-08
8,3726,1,38,6,2020-04-15
2,163,1,27,7,2018-07-03
2,5650,1,30,7,2021-04-13
6,713,1,34,7,2015-09-06
2,1159,0,36,7,2015-01-05
6,6175,0,34,6,2019-02-09
1,3373,0,31,8,2014-04-19
2,9712,1,38,7,2015-10-24
0,2294,0,37,7,2021-05-10
1,8125,0,33,9,2019-04-06
2,4261,0,33,8,2015-06-22
3,1518,1,37,7,2021-11-24
2,8843,0,30,7,2016-02-15
0,1404,1,32,8,2020-03-15
8,7279,1,35,9,2017-12-10
4,1981,0,26,6,2020-02-25
2,1190,1,36,6,2019-02-04
5,2364,0,33,7,2015-04-29
4,7994,0,35,5,2017-08-23
7,7686,0,29,7,2020-05-05
2,5989,1,30,5,2016-12-24
8,8665,1,34,7,2017-02-11
4,804,0,35,4,2021-04-24
9,6690,0,34,9,2019-12-11
0,9998,0,33,8,2015-03-29
7,5207,1,30,5,2015-12-03
5,4520,1,30,6,2018-09-26
6,879,1,31,8,2013-11-13
1,9363,1,31,8,2018-09-11
5,1347,0,30,5,2019-09-04
8,9407,0,41,6,2014-08-07
3,248,0,35,6,2017-08-29
0,782,0,33,7,2013-01-24
3,2659,0,29,6,2018-09-06
0,7218,1,36,6,2020-01-22
2,6592,1,38,7,2019-10-05
3,4279,1,35,10,2016-11-28
5,10303,0,27,7,2022-06-18
7,7771,1,31,6,2022-03-09
0,361,1,37,7,2021-09-30
5,9405,1,26,7,2014-11-15
2,8665,0,37,8,2022-07-19
8,4147,1,34,6,2018-06-08
5,3889,0,36,6,2019-10-03
8,6704,0,31,6,2016-02-04
6,3860,1,31,7,2017-06-21
5,74,1,33,6,2019-04-27
2,6286,0,35,7,2014-12-12
5,7932,0,34,6,2020-12-28
7,6523,1,26,7,2018-11-24
8,7214,0,26,6,2021-12-08
6,309,0,46,5,2013-11-12
2,3954,0,36,8,2016-10-21
6,9984,0,37,8,2017-11-10
4,3415,1,31,8,2014-09-21
3,3208,1,26,5,2019-12-14
4,2407,0,33,6,2022-08-10
0,4098,0,36,7,2023-02-01
8,10040,0,31,8,2020-01-18
0,909,1,25,7,2021-05-24
6,4788,0,23,7,2019-10-12
1,6731,0,34,6,2021-01-12
4,7468,0,28,5,2017-01-08
7,8745,1,25,7,2015-12-23
6,1609,1,37,6,2019-07-21
2,1398,0,33,9,2018-12-29
3,5646,0,33,8,2019-04-15
8,554,1,36,9,2020-04-14
0,9028,1,26,7,2022-10-04
2,7186,1,37,9,2020-10-11
3,2285,1,25,7,2019-05-18
0,2997,1,26,8,2020-04-16
1,5016,1,30,5,2018-06-17
0,4767,0,29,6,2020-03-22
0,831,1,31,8,2013-11-25
2,7796,0,36,7,2021-06-06
5,5278,1,37,5,2022-07-16
2,7914,0,33,8,2013-01-29
4,1974,1,27,5,2021-09-21
7,3561,1,32,5,2021-12-25
7,7164,0,26,9,2023-01-30
6,7290,0,37,7,2020-09-01
0,6585,1,29,7,2018-03-24
8,7425,0,35,7,2021-10-02
2,8211,1,31,7,2016-12-23
1,5639,1,26,5,2019-11-09
1,973,1,32,5,2016-06-14
5,10100,0,30,7,2019-04-16
7,894,1,26,6,2020-01-20
6,1700,1,33,9,2017-03-22
9,4797,1,35,9,2017-03-28
5,4282,1,33,10,2021-11-28
0,8860,0,31,6,2023-03-19
2,650,1,35,8,2013-04-13
6,9630,1,32,9,2021-11-12
9,4128,1,30,7,2018-08-30
6,8644,0,29,7,2014-11-17
5,774,0,33,5,2019-04-28
8,8302,0,34,8,2018-04-17
8,7312,0,26,9,2021-03-12
9,1265,0,35,6,2022-10-06
2,791,0,36,8,2016-12-27
5,6468,0,36,7,2023-02-15
8,9449,0,34,7,2013-11-05
8,4579,0,32,8,2020-02-29
8,7947,1,33,6,2017-10-13
2,3638,1,25,7,2022-04-26
1,9626,1,32,5,2014-06-23
4,3253,1,19,6,2015-09-05
5,7696,0,28,7,2016-03-14
9,3334,1,34,9,2020-12-15
7,2808,0,35,7,2015-09-22
5,9868,0,32,7,2016-01-22
1,227,1,28,9,2016-01-09
9,2479,0,30,10,2021-05-23
7,6934,1,30,6,2013-12-01
6,5914,0,31,4,2015-01-08
0,3915,1,26,7,2020-02-02
6,7679,0,31,6,2021-01-04
0,659,1,29,9,2015-03-07
4,4034,0,32,5,2016-08-21
9,3166,0,28,7,2022-01-02
0,6615,0,25,5,2020-03-18
3,1543,0,35,7,2020-10-06
2,9775,0,43,8,2018-07-27
3,3055,0,32,7,2021-01-19
9,8148,0,31,8,2020-02-05
4,9578,1,36,5,2023-02-24
0,1468,1,24,6,2020-11-07
3,5907,0,33,7,2019-03-02
4,4782,1,25,8,2013-02-26
6,5270,0,31,5,2017-09-17
3,7339,1,34,8,2017-03-21
4,5357,0,30,7,2021-07-19
5,6205,0,31,9,2016-03-13
0,9916,1,23,5,2015-06-08
9,2362,0,30,7,2013-07-20
7,9367,1,33,6,2018-11-15
4,648,1,21,8,2016-04-19
5,7258,0,22,7,2022-11-06
5,6074,0,30,7,2021-05-03
7,6057,0,33,9,2014-04-04
4,9821,1,36,6,2021-06-17
0,6603,0,37,8,2017-08-31
4,4365,0,38,5,2019-11-28
5,9018,0,22,5,2020-03-27
5,541,1,35,5,2021-10-28
9,2202,1,29,8,2020-05-24
2,4133,1,33,7,2022-08-10
0,9466,1,37,7,2017-12-15
2,3093,1,30,8,2019-08-21
1,6593,0,32,7,2013-07-11
5,3093,0,34,4,2023-01-11
0,9800,0,28,7,2019-03-09
0,10074,1,28,7,2014-03-26
3,8494,1,23,6,2018-04-15
7,443,1,37,7,2014-06-19
1,9962,0,24,5,2015-05-17
4,350,0,23,7,2013-09-02
3,9392,1,30,10,2014-04-09
0,2220,0,31,5,2015-07-22
2,2384,0,33,9,2015-03-29
8,893,0,35,9,2021-02-27
2,10174,0,29,8,2022-06-29
6,8310,0,36,7,2019-10-29
3,2861,0,41,9,2019-08-01
6,7014,0,36,7,2020-04-18
7,6334,0,30,4,2017-07-23
8,4336,1,36,5,2013-10-31
5,5433,0,34,7,2017-03-20
6,1727,1,35,7,2016-11-09
1,2486,0,29,7,2022-07-25
9,3969,1,29,7,2020-09-21
4,6023,0,31,9,2017-02-16
9,9383,0,30,7,2019-05-18
9,3008,0,36,8,2018-09-04
7,5481,0,34,8,2019-10-21
9,3004,0,33,7,2018-08-14
2,6981,1,33,7,2022-07-14
5,6298,1,24,6,2021-03-13
2,7234,1,32,6,2021-01-18
6,3583,0,48,6,2018-07-05
3,4889,0,29,5,2013-11-16
1,10204,0,33,7,2019-12-05
4,5445,1,29,7,2023-03-07
1,6892,0,33,9,2014-10-08
2,5701,1,34,5,2015-02-01
7,670,1,37,7,2017-03-29
4,3624,1,42,6,2022-04-21
0,9649,1,35,10,2014-03-02
9,1855,0,34,9,2018-07-07
8,6936,0,30,6,2022-11-05
1,7208,1,26,8,2018-10-25
0,6913,0,34,6,2018-07-09
5,1503,0,30,8,2020-03-22
0,5324,1,26,6,2017-03-12
5,7523,0,34,6,2018-11-26
3,8144,0,34,8,2018-09-05
0,2889,1,29,6,2022-05-20
9,7236,0,32,8,2020-10-30
5,1094,0,23,4,2019-07-27
3,5847,0,31,3,2021-07-02
2,2936,1,29,7,2019-04-25
1,8627,0,27,5,2015-05-24
8,6071,1,36,8,2015-11-13
0,1419,0,36,6,2014-03-16
2,3370,0,30,4,2018-06-21
8,8957,1,34,8,2013-05-11
4,292,0,33,6,2016-06-07
8,6881,0,35,5,2021-06-02
8,4763,1,30,6,2023-01-27
4,580,0,28,7,2014-04-27
1,8428,0,35,8,2019-09-09
1,1039,0,31,7,2014-01-20
6,2100,0,35,8,2021-04-28
7,1313,1,27,6,2020-11-16
8,4762,1,29,6,2017-01-10
5,8639,0,25,6,2014-01-17
7,9758,0,27,7,2022-05-11
0,5459,1,34,8,2020-10-13
2,6436,1,34,7,2021-07-27
9,9855,0,32,9,2015-10-16
8,8590,1,30,6,2018-07-30
5,8635,0,29,5,2023-01-22
6,3159,1,30,7,2019-07-11
5,1307,0,34,5,2017-10-03
1,5430,1,31,6,2018-05-18
2,627,0,32,7,2023-02-13
2,4434,0,37,8,2016-10-30
4,971,0,37,5,2017-11-19
2,9476,1,31,9,2021-11-07
3,10273,1,31,6,2021-03-02
4,7894,0,38,6,2017-06-25
3,6084,1,35,8,2021-06-09
5,7440,1,26,9,2019-08-11
6,862,1,32,7,2016-10-25
8,4288,0,32,7,2013-05-09
9,593,1,38,6,2016-10-13
0,7108,1,36,8,2018-02-13
6,9037,0,35,6,2016-05-10
5,3445,1,34,7,2013-03-04
7,1740,1,24,8,2020-12-12
3,2901,1,23,6,2017-08-21
8,4500,0,32,6,2013-03-20
4,3362,0,31,7,2013-11-18
6,9665,1,31,9,2019-12-24
5,3949,0,26,8,2015-06-05
6,2969,1,31,7,2015-01-14
3,409,1,29,6,2017-03-15
6,680,0,30,7,2013-08-07
1,9495,1,32,6,2015-06-17
3,5611,0,34,6,2014-03-13
8,8194,1,27,6,2013-06-26
8,8399,0,39,5,2020-05-15
8,4169,0,28,5,2020-10-12
1,6996,1,33,8,2015-07-14
2,5440,0,32,4,2022-11-25
3,7530,1,33,8,2019-12-28
0,8266,0,34,6,2022-05-17
4,7988,1,34,7,2014-07-06
4,4016,0,35,8,2021-05-02
4,3904,1,36,8,2014-09-17
4,10322,1,39,8,2022-07-18
3,7455,0,30,10,2022-05-17
5,6703,1,33,6,2020-12-18
7,3594,1,29,5,2020-04-15
2,8546,1,35,8,2016-01-11
9,6240,1,32,8,2013-08-10
4,1988,1,34,8,2023-02-10
3,2099,0,28,8,2021-02-17
4,6036,1,27,7,2013-07-26
5,2677,1,18,7,2016-06-19
5,7408,0,37,6,2020-02-12
1,10339,0,31,8,2022-11-22
3,6286,0,32,8,2021-09-26
7,9121,0,36,9,2015-09-10
2,9481,0,31,8,2019-11-11
2,1654,1,29,9,2013-10-23
2,1786,0,34,5,2020-06-06
3,8884,1,34,8,2015-11-05
4,9229,1,31,8,2016-03-22
6,9272,1,25,9,2022-07-08
2,2554,0,32,6,2014-02-17
9,6103,0,39,7,2019-12-15
4,608,1,35,9,2018-08-17
4,1189,0,30,7,2021-07-27
1,4795,0,31,4,2013-12-09
5,3596,0,31,8,2019-04-27
2,4534,0,35,8,2020-08-16
4,8368,1,36,6,2022-04-02
8,5985,0,29,6,2022-12-03
3,2161,0,28,7,2016-07-29
3,1711,0,30,4,2015-06-29
7,8559,0,31,9,2014-12-05
7,7097,1,33,7,2013-08-20
5,9485,0,22,9,2018-01-16
3,1819,1,37,7,2023-01-20
0,4181,1,30,7,2014-12-22
4,710,0,30,5,2015-10-22
4,2734,1,27,7,2020-09-25
0,1812,1,35,7,2021-05-28
8,2742,0,37,6,2013-02-11
4,8227,0,25,6,2013-03-05
1,5539,0,41,7,2013-11-02
1,4430,0,35,7,2016-04-03
9,1289,0,35,10,2013-11-18
8,4160,1,31,7,2016-01-08
9,6550,1,33,6,2014-01-19
9,2985,1,32,6,2014-01-10
6,4611,1,32,6,2013-09-25
0,1227,0,37,7,2022-09-17
5,10376,1,29,9,2014-03-29
1,865,1,31,8,2020-03-13
8,4887,1,28,6,2022-09-16
7,6978,0,29,6,2020-02-16
7,6146,0,33,6,2014-08-03
8,8284,1,37,9,2013-08-18
0,8859,1,39,7,2017-11-29
5,6751,0,39,9,2022-08-11
2,2524,0,38,7,2015-05-28
9,5292,1,27,9,2013-02-07
1,5091,1,30,8,2017-08-18
1,7808,0,28,5,2020-01-13
2,8224,0,29,7,2013-04-07
3,7673,0,32,7,2020-10-17
1,8404,0,34,6,2015-02-07
3,5978,1,32,8,2021-01-09
3,23,0,33,8,2016-03-07
2,7277,0,34,6,2017-04-19
4,1909,0,34,7,2017-05-13
7,8387,0,30,8,2017-02-12
1,9471,1,28,8,2023-02-21
7,406,1,37,6,2014-04-12
8,8496,1,31,6,2021-09-13
4,5844,1,33,4,2020-06-18
5,9541,0,27,9,2016-02-26
8,7901,0,26,5,2019-07-31
9,2763,0,28,6,2015-12-07
9,8218,0,31,8,2015-02-25
1,8434,0,24,5,2020-07-20
0,804,1,33,5,2021-08-19
9,1984,0,31,5,2015-03-25
2,6217,1,32,8,2021-10-29
1,4050,1,30,5,2020-07-22
3,7402,0,40,7,2017-01-09
4,7481,0,33,7,2016-02-06
5,2146,0,38,10,2018-10-04
8,2470,0,40,8,2018-08-30
5,1233,0,32,5,2014-12-14
4,9132,0,30,6,2016-05-23
6,4471,1,29,8,2014-06-23
3,7471,1,36,7,2013-11-04
0,3793,1,37,6,2022-06-15
4,3495,1,27,7,2020-08-22
6,8988,0,32,7,2022-02-08
4,9994,1,38,7,2018-06-16
8,6160,1,31,6,2018-11-23
9,5811,0,38,8,2019-02-17
8,8274,0,34,6,2019-12-11
4,4431,1,40,7,2022-05-30
5,3583,1,29,5,2018-08-04
9,3446,0,27,7,2020-12-09
6,2296,1,36,7,2018-11-25
8,8914,0,32,9,2018-08-27
5,4290,1,34,7,2015-02-07
7,5992,0,26,8,2022-11-24
0,1605,1,32,8,2020-08-19
8,10009,1,32,8,2021-10-02
2,7105,0,27,9,2020-04-08
7,9786,0,32,8,2016-02-03
2,4817,1,36,6,2019-11-15
2,5318,1,38,7,2014-05-30
3,5716,0,27,6,2021-11-27
4,6700,1,29,6,2014-02-10
5,8167,0,31,8,2019-02-08
1,2346,1,29,5,2015-08-16
9,172,1,36,8,2019-08-26
7,7948,1,38,5,2019-09-27
1,3692,1,31,8,2014-09-18
2,2893,0,37,8,2018-02-24
0,1739,1,32,7,2018-02-13
4,282,0,29,6,2019-05-27
2,4307,1,36,8,2015-06-19
2,10218,0,31,4,2022-01-26
8,4810,1,32,6,2021-12-05
1,4709,1,25,8,2016-10-13
5,9623,0,37,6,2015-09-21
2,9239,1,41,6,2020-02-28
9,8278,0,29,8,2016-12-09
8,8346,1,29,7,2013-02-18
9,9421,1,38,6,2022-09-01
8,9605,1,39,8,2017-11-06
0,6560,1,32,5,2022-11-15
8,981,1,39,6,2016-01-06
2,2870,1,33,6,2015-06-19
0,2934,0,29,9,2023-03-17
8,9559,0,29,6,2013-05-07
6,7386,1,31,5,2018-10-18
7,8462,0,35,7,2013-10-18
7,7173,0,33,7,2020-10-14
8,10100,1,29,7,2013-08-18
9,6658,0,32,4,2016-07-25
5,7537,0,31,10,2023-03-12
9,10021,1,29,6,2023-03-06
3,9228,1,35,5,2016-07-25
8,561,1,35,6,2020-08-07
3,6980,0,31,6,2019-11-26
4,4826,0,26,6,2016-07-25
6,4766,0,33,6,2022-01-12
7,9324,1,25,7,2021-04-28
5,3489,0,37,6,2017-02-25
3,3404,1,27,8,2021-11-03
7,4482,0,35,4,2019-11-15
4,1946,1,36,7,2018-09-29
6,1298,1,29,7,2014-03-30
0,5740,1,29,5,2021-04-15
4,3349,0,40,5,2013-05-15
2,7976,1,27,7,2018-11-20
7,9681,0,31,4,2016-09-04
5,448,0,32,8,2021-02-01
0,8298,1,36,7,2021-08-28
6,5154,0,32,8,2020-11-25
5,2721,1,33,6,2013-11-13
2,6960,0,31,6,2020-02-21
0,1388,1,38,6,2022-02-08
8,4212,0,37,7,2015-09-06
9,8056,1,36,10,2013-07-02
5,4482,1,36,7,2015-10-13
0,1590,1,23,6,2020-09-15
0,8175,0,31,7,2020-05-27
9,4367,0,34,9,2017-10-17
2,9513,0,33,9,2018-06-12
0,8902,0,35,8,2017-08-08
4,1051,1,30,7,2018-12-18
5,1496,0,35,7,2017-01-14
2,1462,0,29,9,2021-07-18
3,4257,1,34,6,2013-07-20
2,8662,1,27,8,2015-05-08
3,9699,1,29,7,2021-12-10
1,7733,0,30,8,2021-10-17
6,1200,0,31,6,2019-10-13
1,2149,0,30,6,2014-05-15
8,4579,1,33,5,2016-11-22
8,4750,0,24,7,2014-01-11
0,7073,0,37,8,2015-08-31
2,8857,1,29,6,2014-11-07
0,2683,0,32,7,2013-12-21
4,5839,1,37,7,2015-03-24
0,4796,1,32,6,2019-10-10
2,9232,1,32,5,2022-07-29
7,5294,1,37,6,2019-03-30
2,2063,0,32,5,2015-03-05
1,9372,1,30,7,2016-10-11
6,2326,0,31,6,2016-06-28
9,6288,1,28,8,2020-03-20
3,4348,1,35,8,2018-05-09
7,7355,0,32,6,2014-04-21
0,8266,0,38,7,2016-08-30
1,8265,1,36,9,2018-11-07
9,5160,0,35,8,2022-12-04
9,9125,0,35,5,2013-08-02
9,9718,1,30,9,2013-02-24
0,224,0,33,5,2019-04-24
0,3812,1,37,5,2019-10-01
8,7117,1,31,6,2016-02-09
3,8911,1,31,6,2015-01-30
6,828,1,31,2,2020-01-16
6,3814,1,35,4,2016-09-19
1,2383,1,33,9,2017-11-23
1,807,1,35,7,2016-11-01
9,8457,1,31,5,2017-02-17
3,2697,0,35,7,2018-08-09
2,6414,1,26,7,2013-02-20
9,8676,0,37,7,2018-04-24
1,5035,0,28,8,2016-09-10
9,6577,1,31,5,2013-02-14
5,9051,0,20,8,2016-11-29
7,8340,0,31,7,2014-12-03
8,7640,0,29,4,2017-03-19
7,7637,0,33,5,2013-06-25
3,3673,0,32,7,2020-03-06
5,5188,1,35,7,2018-01-04
2,5095,1,32,5,2016-12-10
6,3550,1,31,8,2018-04-27
6,8937,0,28,8,2020-07-01
6,8572,0,35,5,2014-10-04
4,2731,1,38,6,2016-12-17
2,6985,0,33,6,2017-04-10
7,3783,0,36,7,2019-02-13
4,1899,0,28,7,2021-09-20
1,7852,1,31,5,2013-08-13
5,6749,1,30,8,2015-06-08
4,2053,1,32,7,2014-09-15
1,414,0,35,7,2014-09-29
6,5041,0,34,8,2022-06-08
8,9237,1,40,6,2018-04-21
2,8213,1,34,6,2021-11-13
9,2942,0,35,6,2021-05-03
2,6399,1,26,6,2020-09-19
5,8699,1,27,7,2021-12-26
1,7318,0,30,6,2014-03-12
6,8732,1,34,8,2017-06-26
6,8296,1,28,5,2021-07-09
8,3229,1,25,8,2018-05-09
1,1096,0,25,8,2017-01-30
8,1400,0,32,6,2020-09-15
1,3408,0,27,8,2021-08-27
4,2409,0,32,7,2023-03-28
9,7925,0,34,5,2014-08-03
1,10263,1,33,7,2018-09-25
7,10343,1,33,8,2018-09-14
9,1220,0,39,8,2017-11-26
8,6836,1,39,7,2014-03-01
6,8773,1,43,9,2019-07-08
5,1713,1,34,7,2016-06-03
0,6878,1,36,7,2016-11-19
8,6416,0,27,8,2022-10-10
8,8706,0,33,5,2013-10-16
5,6541,0,30,8,2021-10-28
4,4288,1,32,6,2016-01-16
3,1280,1,24,8,2014-03-25
6,5509,1,25,9,2017-04-03
2,8672,0,34,7,2021-04-21
9,1564,0,28,7,2013-11-08
5,135,0,32,6,2023-03-07
1,8441,1,33,7,2015-05-22
5,4656,1,33,8,2021-01-13
9,6740,0,33,7,2021-07-28
1,35,0,36,9,2017-09-02
1,575,0,29,9,2020-02-07
5,1652,0,36,8,2022-02-01
4,3446,1,28,5,2014-02-14
8,3776,1,28,10,2017-06-11
1,6934,0,29,10,2017-05-18
3,9520,1,41,7,2020-08-09
8,4858,0,33,4,2013-08-18
6,4947,1,33,7,2020-11-26
2,1669,0,37,7,2015-07-15
7,9387,0,35,7,2016-12-20
0,5272,1,32,7,2022-09-29
0,5106,0,32,9,2016-04-01
6,8158,0,27,9,2016-01-10
3,3732,0,32,9,2018-10-27
1,2321,0,33,7,2015-04-08
9,4843,1,28,7,2020-09-18
6,5613,1,33,5,2020-05-13
8,9965,1,31,8,2020-01-17
8,3800,0,38,8,2016-08-13
3,1189,0,32,7,2021-01-11
5,9099,0,28,9,2017-04-28
3,9457,1,37,5,2018-09-21
2,8542,0,30,7,2018-11-08
3,4523,1,28,9,2022-07-11
4,5900,0,26,6,2019-09-20
5,6815,0,27,8,2020-08-26
5,4356,1,41,9,2013-04-08
3,970,1,26,6,2016-05-13
1,10094,1,42,5,2017-11-18
8,7288,1,33,7,2020-04-06
8,10342,1,37,8,2019-01-26
2,1838,1,29,6,2019-03-14
7,4773,0,34,8,2017-07-02
0,1563,0,32,7,2022-06-21
3,6926,0,29,4,2013-05-26
5,2327,0,35,8,2013-01-08
7,5378,0,32,6,2021-06-13
8,6919,1,30,3,2020-05-02
8,453,1,39,8,2018-05-14
1,9347,1,38,10,2017-07-20
7,7616,0,27,7,2013-02-14
0,8160,1,32,9,2013-12-10
8,7528,0,28,7,2016-07-22
4,4242,0,33,7,2018-04-17
0,4682,1,38,6,2013-10-21
0,1385,0,28,7,2021-06-24
6,10371,1,30,8,2013-01-10
8,9453,0,34,5,2015-04-10
1,3798,0,29,8,2016-08-31
3,6294,1,34,7,2018-09-13
6,8510,0,33,8,2015-02-25
5,6557,0,40,7,2016-12-22
2,5547,1,30,6,2018-03-09
8,6135,1,32,9,2022-05-12
6,10317,1,29,5,2015-12-26
7,4180,1,35,7,2021-02-12
7,3323,1,30,6,2020-11-05
7,7694,0,34,9,2013-09-23
9,397,0,40,7,2021-07-14
3,4169,1,33,7,2017-11-10
5,2932,1,39,7,2016-07-04
0,855,1,26,8,2017-09-13
5,6885,1,26,8,2013-07-25
