id_music,id_user,user_gender,user_age,rating,date
1,9459,0,40,6,2021-01-23
7,9618,0,37,6,2018-05-19
8,4476,0,31,9,2020-11-19
4,1235,0,30,6,2020-04-25
6,1996,0,49,9,2021-01-20
4,4542,0,33,7,2021-12-18
5,5475,0,38,7,2013-01-29
5,1359,0,35,8,2014-01-01
4,9899,1,40,8,2023-02-25
3,8757,0,33,8,2013-11-16
7,984,1,53,6,2017-10-26
1,8411,1,36,10,2017-11-14
5,7831,0,40,6,2019-12-06
2,8011,0,37,8,2018-09-19
1,609,0,41,8,2014-08-13
6,945,0,41,8,2019-08-15
8,3831,1,42,5,2018-09-25
3,5069,0,41,7,2021-08-22
8,2108,1,43,7,2015-05-14
2,3009,0,40,8,2021-01-29
2,6887,1,43,8,2016-04-24
2,9437,1,46,9,2018-07-06
7,9619,1,46,8,2016-12-27
8,8232,1,39,8,2021-07-16
1,4723,0,42,7,2017-12-23
1,7944,1,46,5,2018-07-06
5,8959,1,38,6,2017-10-08
5,9004,0,48,8,2018-02-16
9,3739,1,46,8,2013-05-07
6,1266,0,35,6,2020-08-10
1,4131,1,43,8,2015-11-28
0,726,1,37,9,2022-04-17
5,1126,1,37,9,2018-03-02
0,10301,1,38,9,2020-01-26
6,9817,1,46,9,2014-08-17
8,3508,1,35,6,2020-08-17
1,3318,0,37,8,2018-11-11
5,2252,0,48,6,2016-05-26
0,5034,0,38,5,2018-02-13
6,1312,0,38,7,2015-08-25
9,6508,1,35,6,2016-08-12
7,1606,0,44,8,2020-04-21
2,1637,1,37,8,2013-05-08
3,6462,0,38,8,2017-03-02
2,5949,0,38,8,2014-07-09
4,273,0,42,5,2015-03-12
8,6158,0,42,7,2021-07-21
6,1716,1,43,8,2019-11-23
9,618,0,40,8,2014-10-07
4,1367,1,35,8,2018-08-18
2,3223,0,47,10,2020-11-14
0,7987,0,32,8,2015-05-13
5,269,1,46,7,2022-10-19
0,10151,1,40,7,2013-02-11
5,4968,1,42,8,2020-11-16
6,4401,1,39,8,2018-10-18
9,1065,1,36,5,2013-01-16
2,4866,0,34,9,2022-10-29
0,5343,0,36,5,2022-11-22
2,5546,0,34,8,2022-03-28
8,3414,0,45,8,2022-07-21
8,6884,0,43,7,2017-12-12
1,8571,1,43,7,2014-04-06
9,266,1,35,8,2013-01-04
9,1740,0,40,8,2016-08-26
2,8229,0,40,8,2018-05-17
7,4801,1,41,6,2019-12-17
0,9724,0,35,8,2014-04-20
2,2094,0,37,6,2014-12-11
8,2152,0,37,7,2019-04-25
8,231,1,41,10,2022-10-24
4,6299,1,38,5,2015-05-22
0,888,1,34,10,2014-12-19
2,5379,1,44,8,2013-02-26
0,735,1,42,7,2018-01-25
3,793,0,40,7,2016-06-30
0,117,1,42,9,2014-03-11
0,5776,1,40,9,2020-06-06
3,4745,1,38,7,2013-01-17
0,7757,0,42,7,2014-01-26
2,3147,1,46,8,2017-09-13
0,4397,0,41,8,2018-08-11
3,2767,0,33,7,2018-10-04
4,3336,0,45,9,2018-08-19
7,7903,1,37,5,2014-04-14
4,1909,1,44,7,2021-05-20
4,9156,1,41,6,2017-06-08
3,5499,0,41,9,2015-05-15
3,6517,1,46,9,2019-12-22
2,2975,1,34,7,2018-09-05
7,3829,1,45,9,2022-10-29
8,4527,1,42,7,2021-01-18
3,1808,0,47,9,2014-10-20
1,9395,0,40,8,2018-06-13
0,4334,0,37,6,2013-02-20
0,1953,0,39,4,2021-05-29
7,6049,0,49,9,2018-01-15
0,4275,1,47,9,2015-12-11
1,9409,0,41,7,2013-10-26
4,7055,1,43,6,2022-06-13
7,2696,1,35,7,2016-04-17
8,10285,1,36,8,2014-11-20
9,8149,1,47,8,2013-05-13
1,3998,0,36,7,2017-02-17
2,504,1,44,7,2019-05-19
8,6114,0,36,8,2019-01-12
9,3903,1,40,8,2015-02-18
3,5568,1,41,6,2020-03-29
6,9963,1,41,5,2019-05-12
3,9221,0,45,9,2019-11-16
6,10062,0,48,4,2018-04-17
3,8717,1,43,8,2013-09-22
1,3662,1,49,9,2018-04-28
6,401,0,40,7,2013-11-02
5,3605,1,42,9,2016-11-14
5,6037,0,46,8,2014-09-15
5,7697,1,36,7,2021-12-05
9,9405,0,38,8,2013-04-28
0,4053,0,34,7,2013-10-20
8,4401,1,39,5,2014-04-24
0,5371,0,41,6,2014-07-04
4,9509,0,38,7,2013-07-31
6,600,0,35,7,2013-05-14
8,9821,1,49,10,2018-03-03
8,729,1,43,5,2017-02-14
7,1479,1,36,8,2019-10-02
9,5616,1,41,5,2021-05-26
9,6643,1,44,7,2014-10-24
9,5086,1,33,5,2016-06-01
2,4993,1,43,7,2022-03-15
8,5222,0,43,8,2013-10-14
4,3181,0,42,7,2020-10-17
1,7064,0,41,7,2018-09-29
0,391,1,34,7,2020-06-13
7,6083,0,33,7,2018-11-15
3,407,1,35,3,2014-03-07
1,9635,0,50,8,2016-12-13
4,3146,1,40,7,2018-12-05
4,312,0,46,8,2017-03-25
0,8703,1,45,6,2015-12-22
1,5870,0,50,9,2015-06-06
7,4381,1,44,7,2022-12-22
5,3761,1,44,5,2016-08-20
3,3566,0,39,7,2019-08-24
4,7396,0,47,8,2016-01-11
8,2977,0,44,8,2015-12-15
5,5618,0,40,7,2014-10-15
1,1755,0,31,8,2022-05-04
5,9870,0,38,8,2018-03-05
3,9657,0,36,7,2019-03-27
8,1898,0,34,9,2018-12-16
9,5566,0,41,5,2013-12-07
1,7075,1,39,7,2019-10-03
3,2413,0,45,7,2013-03-27
0,3410,0,48,7,2013-03-08
5,7364,0,38,9,2020-12-15
9,8835,0,40,7,2022-09-05
2,3196,0,44,10,2018-10-01
7,777,0,34,7,2021-01-21
7,797,0,34,6,2021-11-04
8,8117,0,33,9,2014-03-05
0,6999,1,43,8,2018-02-14
4,4740,1,42,7,2020-02-09
2,9345,1,43,6,2013-09-16
7,8033,0,38,5,2019-04-17
5,7147,0,44,7,2014-08-12
9,8289,1,45,6,2013-06-08
7,5296,0,45,6,2014-12-15
7,9307,1,39,7,2015-09-02
8,2929,0,35,9,2016-03-01
6,1790,0,42,6,2022-10-19
1,6226,0,34,5,2020-02-26
9,2537,1,43,7,2016-05-29
2,2840,0,42,8,2016-10-08
5,7551,0,40,8,2017-09-05
5,6555,1,38,8,2016-04-03
5,5789,1,40,10,2016-03-25
0,1517,0,35,8,2021-06-03
7,6258,0,37,6,2017-04-25
7,5219,0,35,8,2017-05-23
8,3378,0,43,9,2017-07-21
8,5795,1,38,6,2020-01-01
4,2522,1,45,7,2018-01-05
7,4114,0,39,8,2017-10-16
7,1845,0,40,6,2013-07-06
8,8063,0,48,7,2015-08-15
3,4623,1,40,9,2017-03-01
3,7733,0,39,7,2015-11-12
1,8428,1,45,8,2021-06-05
2,3493,1,37,6,2015-05-21
5,5550,0,35,6,2020-06-29
9,8400,1,39,9,2020-06-03
8,8206,0,33,7,2019-03-17
0,3004,1,38,7,2022-06-18
8,8829,1,43,7,2016-12-30
0,4854,0,47,9,2021-09-25
6,8806,0,41,6,2018-11-13
9,9957,1,40,8,2018-09-07
3,7900,1,31,6,2018-01-17
3,3106,1,39,7,2018-09-18
0,5683,0,52,8,2020-09-07
3,8633,0,39,3,2020-05-24
0,7738,0,45,9,2015-10-07
0,1926,1,40,7,2022-05-20
3,6860,0,33,6,2023-03-05
1,2146,1,43,7,2022-12-25
4,3879,1,44,8,2020-01-12
2,8447,0,36,8,2023-01-18
9,4546,0,40,8,2015-07-27
4,2596,1,41,8,2020-04-14
2,5157,0,41,7,2017-03-15
2,1964,0,45,9,2019-07-27
3,9595,1,37,8,2017-05-15
9,7559,0,37,5,2014-08-06
5,7352,0,42,10,2014-03-19
2,1829,0,39,7,2019-04-05
6,6260,0,45,7,2022-08-31
7,2076,1,42,7,2015-10-27
8,2575,0,40,7,2013-03-18
2,2263,1,37,7,2018-03-16
7,2011,1,44,6,2022-11-28
4,6430,1,41,5,2023-02-21
0,1690,0,45,7,2021-03-14
8,6201,1,38,10,2018-04-05
0,3440,0,48,7,2013-04-14
1,5697,0,39,6,2017-02-03
2,7574,0,39,6,2021-01-22
8,2353,0,44,9,2017-04-09
9,6984,0,34,8,2016-07-09
5,1318,0,30,5,2013-10-11
7,7615,0,40,8,2014-11-11
0,9526,0,38,8,2013-09-11
5,9859,1,36,7,2021-05-18
2,7702,0,36,8,2014-10-04
2,1437,0,32,7,2017-08-28
4,8911,1,29,10,2017-06-25
9,1991,0,42,7,2021-01-24
4,9352,0,48,8,2015-07-07
8,922,0,40,8,2019-12-22
4,3039,1,46,6,2015-10-03
9,1227,1,42,6,2021-11-14
8,7236,1,53,7,2013-12-26
8,8718,0,44,5,2014-04-23
7,5755,1,39,7,2022-03-30
4,8647,0,43,8,2019-06-15
3,9813,1,35,8,2013-11-17
3,5003,0,43,5,2016-10-20
8,4273,1,43,8,2022-11-18
5,6352,1,39,8,2018-12-01
3,2720,1,41,9,2020-01-06
0,9966,0,28,8,2019-03-27
2,7551,0,38,5,2013-05-29
8,2512,0,38,6,2022-12-05
0,6865,1,39,8,2022-05-09
1,8996,0,45,6,2014-06-27
1,1782,0,39,6,2013-10-05
9,4728,1,44,7,2015-12-16
3,10108,0,34,9,2017-07-17
6,4158,1,38,7,2013-07-08
6,3341,1,32,6,2017-01-28
7,5052,1,35,9,2019-12-19
6,3776,1,35,6,2013-12-13
3,8260,0,27,9,2020-11-09
3,697,1,43,10,2013-12-25
0,798,1,41,8,2023-01-23
2,6546,0,43,9,2020-03-10
1,6015,0,34,8,2022-02-17
3,6966,1,44,6,2014-06-20
4,6827,1,45,8,2018-01-25
6,6975,0,52,5,2013-05-02
8,7789,1,36,9,2021-11-08
4,8112,1,31,8,2013-08-18
8,2200,0,33,6,2016-09-26
9,202,0,36,8,2022-09-09
9,1429,1,40,5,2014-10-26
6,3640,1,35,8,2019-01-25
1,4386,1,44,10,2015-07-22
9,9466,1,40,5,2019-12-04
9,7255,1,38,9,2017-02-09
0,9089,1,43,7,2016-01-01
8,6396,1,34,8,2014-04-26
2,3891,0,46,7,2018-07-20
5,6878,1,42,7,2022-05-08
8,5952,1,40,9,2015-11-26
5,7525,0,41,7,2018-09-30
1,2758,1,46,7,2018-02-04
3,3138,0,47,6,2020-08-27
5,7522,0,36,6,2018-10-16
5,694,0,44,7,2017-04-23
1,9579,0,45,7,2022-02-01
5,6221,1,40,6,2022-04-30
3,8482,0,46,6,2014-08-05
3,2558,1,37,8,2023-01-08
3,9046,0,47,7,2019-02-06
8,2691,1,42,7,2020-10-19
6,4416,1,39,8,2021-09-06
7,9256,0,42,9,2021-11-16
2,2044,0,49,4,2016-02-19
9,8138,0,36,8,2021-10-07
4,1489,1,45,5,2019-01-08
2,8566,0,44,8,2016-10-01
4,9338,1,40,7,2015-08-06
9,3379,1,31,10,2019-01-24
7,9315,1,43,7,2013-05-24
0,1424,0,37,9,2020-10-16
7,2657,0,37,9,2022-05-07
0,1769,0,42,8,2014-06-22
2,7722,0,45,6,2021-05-17
3,4824,0,44,8,2014-04-21
7,2140,0,39,6,2014-05-19
1,5379,0,36,7,2017-05-09
7,3499,0,36,9,2018-02-03
0,9672,1,38,9,2018-12-15
3,2086,1,38,7,2022-09-24
6,6757,0,43,8,2015-07-13
6,2061,0,41,9,2019-08-26
7,540,0,36,10,2020-08-08
7,8593,1,40,7,2022-08-03
7,1751,0,39,6,2021-02-05
9,3898,1,45,8,2014-02-12
8,7371,1,37,7,2018-01-22
4,1777,1,38,7,2013-12-07
2,4971,1,39,7,2015-05-15
0,9093,1,37,9,2017-08-13
5,1659,0,38,8,2020-01-09
4,567,0,42,8,2018-10-07
5,711,1,34,9,2017-02-26
4,8260,0,38,6,2018-09-30
8,5228,0,35,7,2020-08-12
5,7571,0,40,7,2022-08-04
3,7091,1,42,7,2014-06-23
9,645,0,38,5,2014-10-25
5,2139,0,40,8,2021-03-22
0,7054,1,37,8,2022-03-07
6,4208,0,33,7,2015-06-01
9,6784,1,42,8,2014-05-13
6,7360,0,32,8,2019-11-16
7,10033,1,45,4,2019-04-23
0,3620,1,40,6,2014-07-21
2,10266,1,41,9,2023-02-03
1,9198,0,35,7,2018-04-30
6,895,1,35,9,2020-08-11
3,1942,1,38,7,2020-03-27
5,2925,1,46,9,2013-04-21
4,2762,0,38,7,2014-05-13
4,12,1,38,10,2020-12-30
3,8923,0,41,7,2017-12-15
2,6628,0,40,7,2014-07-11
9,7835,1,45,7,2013-07-22
1,5587,1,41,7,2016-07-15
0,9937,1,37,7,2016-03-29
7,7981,1,44,6,2017-06-29
5,2927,1,39,8,2018-08-22
2,4938,1,39,9,2017-01-24
2,2011,1,37,7,2016-01-11
0,8032,1,54,4,2016-12-05
8,6453,0,45,7,2021-08-23
5,8769,0,37,8,2013-04-11
9,4611,0,47,9,2016-05-07
0,8972,1,36,6,2021-09-02
4,5217,0,43,9,2021-07-20
4,4990,1,33,8,2015-09-08
4,5216,1,38,7,2021-03-07
0,2447,0,38,9,2018-06-18
2,344,0,38,10,2016-12-19
2,5372,0,45,6,2021-02-08
3,4733,1,48,7,2020-07-11
3,2728,0,38,9,2019-09-12
2,6955,0,38,7,2018-07-22
9,6475,1,37,9,2020-04-17
4,775,0,41,5,2017-11-21
5,2917,1,40,9,2013-01-17
4,7376,0,43,8,2016-05-27
6,8841,0,35,8,2015-10-20
0,2611,0,31,9,2017-06-15
7,1434,0,34,8,2019-04-14
7,3600,0,45,9,2017-02-06
1,3071,0,47,9,2019-01-05
6,8739,1,44,6,2016-01-16
3,3945,0,44,9,2018-05-13
5,9131,1,40,7,2018-12-03
6,1763,0,40,6,2016-02-24
4,8426,1,36,7,2018-07-22
7,3562,1,36,6,2017-02-24
5,10222,1,45,8,2023-03-06
4,9803,1,44,8,2020-09-04
1,2139,0,41,7,2014-05-21
1,132,0,42,8,2013-07-12
2,3599,1,41,7,2017-01-14
8,4574,0,43,9,2015-01-18
6,1822,0,37,8,2022-03-07
1,10156,1,38,8,2017-07-23
8,5842,1,43,6,2013-05-15
1,3006,1,39,7,2013-01-22
5,2320,1,36,6,2017-03-06
5,8544,1,44,6,2021-07-21
9,274,1,38,10,2022-06-02
1,1238,1,40,5,2016-01-15
6,8022,1,36,6,2018-11-27
5,8566,0,43,6,2014-08-03
8,6209,0,47,9,2019-01-02
6,6943,0,38,6,2017-11-09
7,2156,1,40,8,2020-08-04
8,9155,0,36,8,2014-08-13
8,9905,1,44,10,2014-01-04
0,4857,1,45,7,2014-11-30
9,9407,1,53,6,2018-09-17
4,9710,0,40,9,2013-08-03
1,5517,1,35,9,2022-08-18
4,8712,0,40,9,2014-08-13
4,7592,1,40,5,2016-02-29
3,4304,1,39,8,2015-08-27
8,6378,0,31,7,2013-03-03
6,65,1,34,5,2020-11-04
6,281,1,42,8,2015-10-29
3,2314,1,39,7,2013-08-16
6,8571,1,36,9,2023-02-12
4,8109,0,37,8,2019-04-05
4,1389,1,40,6,2016-07-05
2,4904,0,44,8,2020-09-26
7,9629,1,38,5,2022-01-09
2,3219,0,43,7,2014-10-06
3,10080,0,45,9,2018-12-26
6,2102,0,36,9,2019-11-17
7,5577,0,38,7,2019-11-01
0,835,0,43,4,2022-02-16
0,10366,1,49,10,2022-08-17
0,6830,1,44,8,2020-09-17
6,4927,1,40,8,2018-02-05
0,10067,1,37,8,2021-08-08
4,8996,1,30,7,2022-09-22
0,4035,0,51,6,2017-02-27
0,4569,1,34,10,2017-06-17
9,1368,0,44,8,2017-10-11
6,5496,1,43,6,2021-12-23
2,9328,1,34,8,2014-04-20
9,6726,1,35,10,2015-06-29
0,8403,0,36,8,2022-06-17
0,10121,0,41,7,2022-08-24
7,3199,1,36,8,2015-08-22
2,2819,0,39,9,2017-04-27
7,64,1,45,6,2020-05-03
6,6482,0,54,4,2020-03-26
1,7629,1,40,9,2021-08-27
5,935,0,41,7,2014-04-14
8,1151,0,40,9,2014-11-12
2,3877,0,40,8,2014-06-26
0,3594,1,36,7,2015-05-11
9,6738,0,40,8,2020-07-20
1,9717,1,33,9,2013-12-27
5,3131,1,48,5,2017-12-28
6,4663,0,51,7,2015-05-26
9,2181,1,43,6,2019-07-14
7,8371,1,41,5,2018-10-21
8,7850,0,40,8,2017-08-26
7,8920,0,32,8,2019-08-30
4,4916,0,32,8,2021-08-11
2,3907,0,40,8,2014-07-02
3,4805,1,34,8,2015-05-02
1,7185,0,35,7,2020-01-03
2,8515,0,38,7,2013-03-06
6,3092,0,45,6,2022-04-25
2,8754,1,41,8,2014-05-19
9,2968,0,34,8,2023-03-05
8,6948,1,36,8,2020-07-24
6,1360,1,37,6,2022-10-09
9,715,0,34,8,2018-12-26
4,9198,0,40,9,2020-02-26
7,53,0,45,7,2023-01-02
9,8219,0,26,9,2016-05-31
1,10012,1,36,8,2013-01-15
3,1453,1,43,6,2018-11-18
6,10224,1,40,6,2020-01-08
3,4604,1,40,8,2021-07-10
9,4004,1,38,8,2014-06-01
9,2327,0,42,8,2019-09-01
8,1621,0,46,8,2016-06-03
8,423,1,39,8,2016-12-07
7,9486,0,45,8,2013-03-05
6,2322,1,37,6,2021-12-26
8,2208,0,37,6,2019-06-05
0,323,0,44,8,2020-07-21
8,730,1,43,9,2020-09-07
1,5018,1,53,7,2018-10-26
4,1347,0,36,8,2016-08-31
9,3469,0,47,8,2019-05-11
3,6230,1,40,7,2013-07-27
4,7421,0,38,9,2022-07-30
6,8142,1,39,10,2016-03-09
8,2937,1,39,9,2015-07-29
2,9067,0,31,8,2014-03-29
0,1513,1,41,6,2020-11-30
0,7010,0,37,8,2020-11-30
4,633,0,38,6,2016-01-04
2,3019,0,43,8,2022-07-24
4,8436,0,43,9,2019-10-02
9,7098,1,33,7,2016-11-04
7,6456,1,40,9,2018-07-13
5,4813,1,36,8,2021-01-08
1,8162,1,43,9,2014-11-25
4,3448,0,44,9,2019-03-23
0,5749,0,44,8,2014-05-03
0,8807,0,44,9,2018-07-31
0,8909,1,32,8,2019-08-06
9,4862,1,38,8,2017-11-07
7,8660,0,29,8,2018-05-31
3,3977,1,36,8,2020-01-30
9,4115,0,42,3,2014-10-13
9,1645,1,41,8,2017-12-02
9,974,0,45,9,2015-06-16
9,3669,1,44,5,2023-01-07
7,125,0,50,8,2021-01-19
0,10144,0,34,6,2021-10-27
4,4047,0,41,9,2019-03-01
6,9669,1,49,9,2019-06-19
1,2499,0,39,10,2022-02-10
5,913,0,45,8,2015-05-29
7,8129,1,43,8,2022-02-19
0,6839,0,38,6,2014-03-29
6,9808,0,39,8,2013-01-21
8,3779,0,30,8,2019-12-27
5,6339,1,41,6,2014-06-26
7,4767,1,34,10,2020-07-09
2,342,0,41,6,2015-10-15
4,1976,0,45,6,2022-05-13
4,5890,0,43,5,2018-02-25
8,8074,1,40,5,2014-02-11
8,4617,0,36,6,2023-01-20
3,1789,1,38,7,2017-11-05
5,4685,0,48,6,2014-12-28
3,7667,0,41,7,2015-09-23
1,5782,1,38,8,2017-11-21
6,2773,1,40,7,2013-07-08
8,7521,0,41,7,2013-10-22
3,5782,1,37,6,2021-03-16
2,6447,1,42,8,2020-12-16
0,4991,0,32,5,2020-07-11
7,2292,0,38,8,2019-11-16
0,3479,0,41,6,2019-06-10
7,8322,0,38,9,2020-05-18
1,5601,1,37,8,2021-12-26
2,506,1,41,5,2014-01-23
6,4359,0,43,7,2017-07-14
8,8898,0,38,9,2021-08-02
9,3283,0,48,7,2021-04-23
5,770,0,43,2,2015-11-29
8,2549,1,42,7,2020-10-28
4,5599,0,38,8,2022-07-31
9,6440,0,40,8,2018-07-19
2,4161,1,40,6,2014-03-22
2,6280,1,42,5,2021-01-11
6,6936,0,36,8,2014-03-04
7,3056,0,48,6,2021-12-19
8,5994,0,36,7,2017-11-22
8,2200,1,38,6,2014-08-12
0,7416,1,43,7,2017-12-22
1,8053,1,39,8,2013-11-05
7,100,0,41,6,2013-04-06
4,7529,0,34,9,2017-07-12
9,2331,1,47,9,2022-12-12
8,9066,0,40,7,2022-10-01
5,8483,0,43,7,2017-10-13
9,7223,1,44,7,2021-11-23
1,9988,1,42,4,2016-07-14
1,2321,0,40,6,2016-01-30
0,8694,0,44,7,2016-03-16
6,3068,1,39,8,2018-07-15
2,7767,0,44,9,2020-12-12
8,5055,1,37,8,2022-08-25
7,2537,0,42,7,2018-08-31
4,3504,1,36,10,2017-07-01
5,3643,1,38,7,2015-09-03
4,7778,1,45,9,2015-12-05
4,3126,1,43,7,2022-02-07
9,4890,1,28,9,2016-12-08
5,4178,0,37,9,2020-10-13
7,4993,1,41,8,2013-07-11
6,9319,0,39,7,2019-07-01
4,2252,1,37,7,2016-06-04
0,6072,1,43,7,2014-09-21
0,565,1,56,7,2018-04-23
0,8960,1,45,7,2016-02-02
3,7293,0,40,8,2022-10-20
4,3862,1,44,6,2014-11-24
9,3781,0,46,6,2013-06-25
4,1504,0,31,9,2013-09-23
7,931,0,38,8,2021-04-23
0,9186,0,32,8,2016-04-02
6,5428,1,40,5,2020-08-25
3,6413,0,34,9,2013-01-13
7,903,0,45,9,2017-02-21
8,7678,1,46,7,2016-03-25
7,10210,1,34,9,2021-02-12
9,3959,0,40,8,2020-02-20
2,8300,0,33,7,2019-12-13
9,6045,0,41,9,2017-11-17
5,9141,0,44,6,2019-08-17
1,10094,1,34,6,2022-06-20
7,9410,1,44,9,2014-05-11
6,6839,0,42,9,2017-06-19
8,482,1,38,9,2014-07-23
5,4750,0,40,9,2020-11-13
7,8534,1,37,8,2019-12-19
6,6588,1,44,9,2019-09-18
9,2624,0,40,7,2016-11-23
4,5837,1,32,9,2017-04-19
0,1176,1,32,8,2015-06-26
9,4434,1,49,8,2021-09-08
0,3927,1,41,8,2013-04-06
8,5926,0,40,7,2022-12-11
8,4730,1,45,9,2017-06-05
4,9337,1,43,9,2014-05-29
7,140,1,38,7,2018-09-28
5,3068,1,49,5,2020-06-30
7,6288,0,38,7,2023-02-21
8,7079,0,40,6,2021-06-29
5,8742,1,43,7,2021-05-09
3,4814,1,45,9,2021-08-11
6,5973,1,45,5,2021-02-16
5,9500,0,40,8,2018-08-07
9,2090,0,37,9,2013-02-09
6,9952,0,39,5,2021-08-28
5,7741,1,40,8,2018-04-06
3,2890,1,46,6,2013-11-03
9,10359,1,35,4,2015-05-23
2,9955,1,37,6,2013-09-06
0,4798,1,40,9,2023-01-05
7,9623,0,44,6,2019-05-29
3,4656,0,41,9,2017-11-29
6,7137,1,46,7,2016-08-23
7,4417,0,39,7,2016-03-03
0,5661,0,39,8,2017-08-06
4,2421,1,37,6,2020-06-27
2,8084,1,40,6,2019-04-05
8,6292,1,42,6,2017-07-20
7,1604,1,39,5,2016-03-16
8,6296,1,40,8,2015-06-24
3,4556,0,41,8,2022-12-27
7,3572,0,45,8,2014-03-29
3,9890,1,36,7,2013-08-07
3,10188,0,41,7,2023-01-08
7,7701,1,41,9,2022-12-29
5,7203,1,42,7,2020-10-24
5,1863,0,47,5,2016-02-21
8,9692,0,47,7,2013-10-29
9,9694,0,30,8,2017-12-05
6,4740,1,42,9,2017-01-07
8,8168,0,43,8,2022-05-15
2,6273,1,37,10,2015-09-25
1,8579,1,39,8,2015-03-15
7,7586,0,41,5,2018-09-27
5,9517,0,42,8,2020-04-25
3,5272,1,33,6,2016-08-12
6,1705,0,34,9,2021-11-28
9,5814,0,37,6,2021-01-24
3,2540,0,33,6,2018-10-04
7,8666,0,34,7,2018-07-17
9,3277,0,36,5,2013-05-11
2,9995,1,39,8,2016-07-05
0,1544,0,35,8,2019-06-01
4,8739,0,35,9,2020-04-28
5,147,1,37,9,2014-02-23
1,6904,0,35,4,2013-08-29
7,7187,1,37,9,2023-02-18
3,1918,1,40,8,2022-09-26
6,9342,0,40,6,2014-02-22
5,2189,1,39,6,2017-05-26
4,7786,1,37,9,2017-05-09
0,9865,0,39,5,2019-09-29
2,2453,1,38,8,2016-09-01
6,7929,0,46,4,2017-09-20
5,10263,0,45,5,2022-03-11
7,9919,1,36,8,2020-02-04
0,3161,1,41,6,2013-02-04
6,3462,0,50,8,2014-12-30
6,10270,1,38,9,2014-05-26
6,2569,0,43,9,2020-08-06
3,9095,0,39,5,2014-12-26
1,2127,0,40,8,2017-02-19
6,5132,0,34,8,2014-07-31
4,8236,1,32,5,2015-03-09
5,7442,1,39,7,2014-07-01
0,7563,0,45,8,2022-03-15
4,4447,0,41,7,2013-06-19
7,1247,0,36,8,2022-09-20
0,10109,1,38,9,2022-05-28
8,1683,0,38,7,2022-10-02
5,5592,0,38,8,2021-05-05
2,1748,0,41,7,2022-09-10
7,7880,0,41,9,2022-01-06
6,6730,0,44,8,2015-06-02
7,6236,0,40,8,2018-12-09
7,3528,1,46,10,2017-08-21
7,1865,1,42,9,2018-03-27
5,7962,1,39,7,2014-05-25
7,2746,1,37,8,2019-05-28
7,4560,1,37,4,2016-07-29
9,6444,0,34,6,2014-12-24
2,6461,1,45,8,2021-12-27
2,7931,0,42,8,2014-04-22
5,103,0,42,9,2019-06-23
6,7069,1,36,8,2020-08-09
2,603,1,43,8,2014-11-21
3,7165,1,37,6,2015-02-24
8,1384,0,40,8,2017-01-22
3,5448,1,37,8,2022-02-27
9,4415,1,44,7,2018-03-19
2,351,0,41,6,2017-05-12
3,3413,1,34,5,2017-05-28
5,936,1,32,9,2021-11-16
3,9651,0,41,4,2013-05-10
7,10122,0,43,6,2017-09-02
7,209,0,37,7,2020-11-10
4,7331,0,32,7,2016-11-02
8,3273,0,36,7,2021-12-16
4,10269,1,41,4,2019-08-26
9,6585,0,42,9,2022-07-20
6,4284,0,41,5,2022-06-12
2,8553,1,38,9,2014-04-20
8,7490,0,41,7,2019-10-31
0,9911,0,44,6,2021-12-04
1,6428,0,36,8,2019-10-05
2,6470,0,46,7,2015-10-01
2,9520,1,37,8,2015-07-20
1,7650,1,30,5,2014-07-10
8,7574,1,37,10,2014-12-19
8,2603,1,33,7,2021-06-24
3,1572,1,36,6,2014-08-10
8,6555,0,40,7,2019-07-26
5,1566,1,40,6,2022-03-13
3,2486,0,39,8,2019-07-06
8,6177,1,36,7,2023-03-29
5,3239,0,43,5,2021-07-26
7,567,1,42,5,2013-02-09
6,2416,0,45,8,2022-10-01
0,6007,1,41,7,2018-01-20
7,10000,1,47,7,2018-10-08
0,4558,1,44,7,2019-03-19
0,5904,1,35,8,2016-08-30
9,6337,0,42,9,2020-02-18
6,4957,0,43,7,2022-01-01
4,5577,1,42,8,2013-08-03
4,3361,1,39,7,2016-06-20
3,9827,0,39,8,2019-05-14
0,3036,1,48,8,2019-11-25
5,6886,1,46,8,2019-08-26
7,7908,1,38,6,2020-06-19
9,9218,1,40,9,2019-06-04
9,2988,0,49,7,2022-12-27
7,3868,0,37,6,2022-05-22
7,7040,1,35,8,2019-07-30
4,6738,1,33,6,2014-02-19
3,9947,1,41,7,2013-10-05
0,7217,0,33,7,2021-08-07
0,2752,0,36,8,2014-09-04
0,539,1,40,8,2017-04-18
5,7805,1,40,8,2022-06-27
8,1655,0,30,4,2014-06-26
4,6339,0,31,8,2016-11-07
4,4834,1,35,9,2017-05-25
5,8605,0,46,8,2013-09-28
2,3353,1,38,7,2021-09-04
7,3875,0,38,7,2018-01-03
8,4483,1,41,8,2015-04-16
0,1342,1,37,6,2019-04-13
7,5933,0,46,9,2022-01-17
6,6165,1,46,6,2013-11-11
5,5312,0,42,9,2014-04-05
1,10057,0,46,5,2019-06-17
5,3072,0,43,9,2018-10-30
1,3631,0,40,6,2021-09-03
5,6590,1,34,7,2023-01-06
9,7093,0,38,8,2020-03-30
8,7260,0,42,9,2022-10-07
2,6482,1,32,6,2022-09-29
5,5697,0,39,9,2014-06-14
0,4770,1,35,8,2015-03-27
7,3737,0,46,8,2016-11-20
2,2535,0,43,8,2015-06-09
5,6116,0,44,9,2018-08-23
